pair_id,type,text_a,text_b,similarity_score,sources,notes,category
1ff60cdd-c202-42eb-be8f-3882fc1ed6ba,formula_indication,芍药汤,湿热痢疾,5,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,功效/主治摘自MedSci文章,方剂
5e5442ca-3d54-43e5-b952-34907dba47c2,formula_indication,白头翁汤,热毒痢疾,5,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,功效/主治摘自MedSci文章,方剂
7ef9ca2f-1506-46f7-8d54-e1db24bee42e,formula_indication,导赤散,心经火热证,5,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,功效/主治摘自MedSci文章,方剂
8e4ffd21-f2ed-425f-9842-6fc3cd102099,formula_indication,泻黄散,脾胃伏火证,5,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,功效/主治摘自MedSci文章,方剂
7bef7a7b-78fc-4b64-ab5d-06d3bb5ab556,formula_indication,苇茎汤,"肺痈,热毒壅滞,痰瘀互结证",5,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,功效/主治摘自MedSci文章,方剂
81f49b3b-9f42-4df0-a7ed-c1da816aa792,formula_indication,青蒿鳖甲散,"温病后期,邪伏阴分证",5,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,功效/主治摘自MedSci文章,方剂
1827a108-15a1-46cc-8b5f-871e7ddb9072,formula_indication,清骨散,"肝肾阴虚,虚火内扰证",5,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,功效/主治摘自MedSci文章,方剂
4bd926ae-f486-4c4f-805e-8db6ffe7b0f8,formula_indication,秦艽鳖甲散,"阴亏血虚,风邪传里化热之风劳病",5,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,功效/主治摘自MedSci文章,方剂
6cdbaf1e-4264-4183-9dae-4426136efb23,formula_indication,当归六黄汤,阴虚火旺盗汗,5,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,功效/主治摘自MedSci文章,方剂
6611fcf4-328a-4a4b-8f9e-84de15b305f0,formula_indication,新加香薷饮,"暑温夹湿,复感于寒",5,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,功效/主治摘自MedSci文章,方剂
415ef848-76e5-44f8-b452-49abb50bef66,formula_indication,香薷饮,阴暑证,5,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,功效/主治摘自MedSci文章,方剂
e39947bf-2148-498a-9309-01ed3552c17b,formula_indication,六一散,暑湿证,5,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,功效/主治摘自MedSci文章,方剂
f70d5635-1630-495a-b200-b5eeb23945b2,formula_indication,清络饮,暑伤肺经气分轻证,5,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,功效/主治摘自MedSci文章,方剂
1b1fc4b9-3678-4153-b2f3-cca6c2cf9739,formula_indication,桂苓甘露饮,暑湿证,5,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,功效/主治摘自MedSci文章,方剂
b979064a-ce44-4bfe-8552-c76852e7fb61,formula_indication,清暑益气汤,暑热气津两伤证,5,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,功效/主治摘自MedSci文章,方剂
e7eca21d-9633-4c8c-8cbf-7fdb356276e5,formula_indication,理中丸,①脾胃虚寒证,5,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,功效/主治摘自MedSci文章,方剂
44967b4c-0725-4db3-8eea-8293486e5463,formula_indication,小建中汤,"中焦虚寒,肝脾失调,阴阳不和证",5,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,功效/主治摘自MedSci文章,方剂
12e1d8eb-da50-47a4-9329-96196e279d55,formula_indication,吴茱萸汤,"①胃寒呕吐证:食谷欲呕,或兼胃脘疼痛,吞酸嘈杂,舌淡,脉沉弦而迟",5,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,功效/主治摘自MedSci文章,方剂
0491eaa5-de09-4c18-86c5-24a62161530e,formula_indication,大建中汤,"中阳衰弱,阴寒内盛之脘腹剧痛证",5,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,功效/主治摘自MedSci文章,方剂
2dfb8e85-f862-4384-87f8-48608596f3db,formula_indication,四逆汤,"少阴病,心肾阳衰寒厥证",5,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,功效/主治摘自MedSci文章,方剂
7dc14b39-7a97-4134-ac1a-59fe47d06385,formula_indication,回阳救急汤,"寒邪直中三阴,真阳衰微证",5,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,功效/主治摘自MedSci文章,方剂
c092a714-4031-4e88-a223-e2de84fb9fb2,formula_indication,当归四逆汤,血虚寒厥证,5,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,功效/主治摘自MedSci文章,方剂
76e3ccb4-8fa8-4384-a83d-2cdea4e53329,formula_indication,阳和汤,阴疽,5,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,功效/主治摘自MedSci文章,方剂
d74e6d82-162f-4fe9-aecb-bb407a2b8d19,formula_indication,黄芪桂技五物汤,血痹证,5,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,功效/主治摘自MedSci文章,方剂
55a01a8d-54df-4210-a643-dd9e3cbcf0aa,formula_indication,阳和汤,"少阴病,心肾阳衰寒厥证",2,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,随机不匹配主治以形成低分梯度,方剂
d93cabaf-1ecd-43a6-8f90-7d31b44bee2d,formula_indication,普济消毒饮,阴疽,1,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,随机不匹配主治以形成低分梯度,方剂
c3696032-54bf-47d1-886c-63f9f82f1621,formula_indication,竹叶石膏汤,火毒结聚之疗疮,0,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,随机不匹配主治以形成低分梯度,方剂
828ffb99-ee25-4fc3-9b71-8796cc512fdf,formula_indication,玉女煎,热毒炽盛之脱疽,0,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,随机不匹配主治以形成低分梯度,方剂
24290bde-4f2d-4026-8e56-06433be012f4,formula_indication,泻白散,"中焦虚寒,肝脾失调,阴阳不和证",0,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,随机不匹配主治以形成低分梯度,方剂
bba1de61-e025-40a0-8c70-878db34f5d3b,formula_indication,左金丸,"①胃寒呕吐证:食谷欲呕,或兼胃脘疼痛,吞酸嘈杂,舌淡,脉沉弦而迟",1,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,随机不匹配主治以形成低分梯度,方剂
a244dcfc-8104-4f43-9092-a3df102b4714,formula_indication,仙方活命饮,"肺痈,热毒壅滞,痰瘀互结证",1,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,随机不匹配主治以形成低分梯度,方剂
b4376a5d-01d9-4398-a847-c42d4e48dfde,formula_indication,凉膈散,阴暑证,1,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,随机不匹配主治以形成低分梯度,方剂
5d4919b6-618f-4880-a92f-768acddd9ab9,formula_indication,清瘟败毒饮,脾胃伏火证,0,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,随机不匹配主治以形成低分梯度,方剂
69567720-e1ba-443d-b19a-120a589697ed,formula_indication,新加香薷饮,"肝肾阴虚,虚火内扰证",0,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,随机不匹配主治以形成低分梯度,方剂
89ac2778-2270-40b6-979d-0fdb26b0034c,formula_indication,栀子豉汤,肺热喘咳证,2,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,随机不匹配主治以形成低分梯度,方剂
6d592a7b-3a60-4ac3-b6dc-e7e17efee5fb,formula_indication,白虎汤,"发汗吐下后,余热郁于胸膈,身热懊侬,虚烦不得眠,胸脘痞闷,按之软而不痛,或中结痛,嘈杂似饥,但不欲食,舌质红,苔微黄,脉数",2,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,随机不匹配主治以形成低分梯度,方剂
f9c7ded2-bb14-424f-8ee8-4ce212a9cf6f,formula_indication,桂苓甘露饮,心经火热证,1,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,随机不匹配主治以形成低分梯度,方剂
ce29da6d-b9b4-4b90-877d-21d21420d592,formula_indication,小建中汤,暑伤肺经气分轻证,0,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,随机不匹配主治以形成低分梯度,方剂
313b37ae-e100-46ec-8c8d-c54023ce3189,formula_indication,黄芪桂技五物汤,胃火牙痛,2,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,随机不匹配主治以形成低分梯度,方剂
01740706-86e5-4693-b846-5c2eb6518f6d,formula_indication,清胃散,"热入血分证:①热扰心神,身热谵语,舌绛起刺,脉细数",1,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,随机不匹配主治以形成低分梯度,方剂
7a4f53e0-f42b-4e33-9f9d-7c41dfb4f2ae,formula_indication,白头翁汤,气分热盛证,1,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,随机不匹配主治以形成低分梯度,方剂
eceabe2d-4dd2-4ecc-8981-115003321eda,formula_indication,清络饮,血痹证,2,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,随机不匹配主治以形成低分梯度,方剂
e702189d-af6e-4c4f-a18b-519246276df0,formula_indication,回阳救急汤,"温疫热毒,气血两燔证",1,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,随机不匹配主治以形成低分梯度,方剂
597c37ad-93d7-4f62-b067-7811fc5005ea,formula_indication,香薷饮,暑湿证,0,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,随机不匹配主治以形成低分梯度,方剂
ad9f6060-dcc3-4f47-9b31-16f6a48bec42,formula_indication,导赤散,胃热阴虚证,1,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,随机不匹配主治以形成低分梯度,方剂
9c9a791d-44be-44e1-80c5-1ff41ccb795c,formula_indication,青蒿鳖甲散,湿热痢疾,0,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,随机不匹配主治以形成低分梯度,方剂
14b1beec-93cf-4f7b-95a9-68a2807610e3,formula_indication,龙胆泻肝汤,"颈项痰毒,风热牙痛,头面风热,兼有表热证者;外痈局部红肿痛,寒轻热重,汗少口渴,小便黄,脉浮数,苔白或黄",0,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,随机不匹配主治以形成低分梯度,方剂
870a21d5-4247-456a-b694-dfbac53b2550,formula_indication,清暑益气汤,"暑温夹湿,复感于寒",2,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,随机不匹配主治以形成低分梯度,方剂
df105616-39f1-4477-9daa-c908bc004e92,formula_indication,大建中汤,血虚寒厥证,2,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,随机不匹配主治以形成低分梯度,方剂
65cfa48b-cea4-414c-bd64-26112b985464,formula_indication,吴茱萸汤,"温病后期,邪伏阴分证",2,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,随机不匹配主治以形成低分梯度,方剂
e4b7c984-ad73-4b9e-bc2d-972ea7d7177b,formula_indication,清骨散,大头瘟,1,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,随机不匹配主治以形成低分梯度,方剂
d8ee5793-61b3-453b-b21a-db9139a6c5f3,formula_indication,牛蒡解肌汤,热入营分证,2,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,随机不匹配主治以形成低分梯度,方剂
c1200615-fdc4-4841-bdec-f4c3bcb389e8,formula_indication,泻黄散,三焦火毒证,2,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,随机不匹配主治以形成低分梯度,方剂
31135365-d69a-4ddd-b8a3-af333e661179,formula_indication,六一散,阳证痈疡肿毒初起,1,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,随机不匹配主治以形成低分梯度,方剂
8fe53127-9f03-492a-bc70-9bdd772def37,formula_indication,四妙勇安汤,①脾胃虚寒证,2,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,随机不匹配主治以形成低分梯度,方剂
4b5f91df-4886-4871-b49c-03864b7566d2,formula_indication,苇茎汤,暑热气津两伤证,1,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,随机不匹配主治以形成低分梯度,方剂
0698bfea-40d6-4abe-bb83-3a35bb5afee0,formula_indication,理中丸,"寒邪直中三阴,真阳衰微证",1,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,随机不匹配主治以形成低分梯度,方剂
cefb7332-6fb5-4481-a648-86f6b8e12c27,formula_indication,犀角地黄汤,肝火犯胃证,0,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,随机不匹配主治以形成低分梯度,方剂
31db271d-1356-4498-92f3-a5f36d03ee0b,formula_indication,秦艽鳖甲散,"中阳衰弱,阴寒内盛之脘腹剧痛证",0,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,随机不匹配主治以形成低分梯度,方剂
cb2baadf-fc98-4eec-919e-53c792ee1dc1,formula_indication,当归四逆汤,上中二焦邪郁生热证,2,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,随机不匹配主治以形成低分梯度,方剂
62820785-d4eb-4ec8-848c-01a7ed26a5dc,formula_indication,芍药汤,"阴亏血虚,风邪传里化热之风劳病",1,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,随机不匹配主治以形成低分梯度,方剂
e775cf55-a0dd-4bc1-a46b-1ec405443bae,formula_indication,四逆汤,暑湿证,0,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,随机不匹配主治以形成低分梯度,方剂
02b71145-2cec-41b8-b65e-65821b7f7663,formula_indication,当归六黄汤,"伤寒,温病,暑病余热未清,气津两伤证",0,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,随机不匹配主治以形成低分梯度,方剂
521a5584-2756-4891-bf2a-4c01e4ab89f9,formula_indication,五味消毒饮,热毒痢疾,0,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,随机不匹配主治以形成低分梯度,方剂
f11cc65b-9fe9-4df6-aa74-1c41acb383d7,formula_indication,清营汤,阴虚火旺盗汗,0,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,随机不匹配主治以形成低分梯度,方剂
d5d6fa49-0464-44fb-9e63-102edb6ac5b1,formula_indication,黄连解毒汤,"(1)肝胆实火上炎证:头痛目赤,胁痛,口苦,耳聋,耳肿,舌红苔黄,脉弦数有力",2,MedSci.cn|https://www.medsci.cn/article/show_article.do?id=b47ae99695fa,随机不匹配主治以形成低分梯度,方剂
09623758-9e5b-451a-b8c3-89dc836da54a,herb_efficacy,人参,大补元气,5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
9562894c-f29d-418a-afce-086f20c749a5,herb_efficacy,黄芪,补气固表,5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
b43e0821-79f5-44a8-b021-a4863c9583c0,herb_efficacy,白术,健脾益气,5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
b4a4fedc-96fd-4f1f-b347-df307a31678c,herb_efficacy,茯苓,"利水渗湿,健脾",5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
11cffd44-fd95-40ca-ab15-889bb32355a8,herb_efficacy,当归,补血活血,5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
ce38665b-b02f-4542-a397-ef43eeb7e0e8,herb_efficacy,白芍,养血柔肝,5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
650b7f3a-6a9e-4929-9a60-ff333489a26f,herb_efficacy,甘草,"益气缓急,调和诸药",5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
69973325-6c72-4a09-b574-1acd43351fe5,herb_efficacy,黄连,"清热燥湿,泻火解毒",5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
d1297417-9968-4733-a00e-add21ead2a0f,herb_efficacy,黄柏,清热燥湿,5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
760367ef-b187-42b0-a3ea-397213b11f4f,herb_efficacy,栀子,"清热泻火,除烦",5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
81d90d98-c049-4fc4-8989-5cddba1f0758,herb_efficacy,连翘,清热解毒,5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
abaf8970-59d3-4551-ac04-bab7ff1fc700,herb_efficacy,麻黄,"发汗解表,宣肺平喘",5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
468357cb-c92c-40c9-8ee9-65cf5796b640,herb_efficacy,桂枝,解表散寒,5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
d57151a3-ebb2-47c3-9158-1601ba6f83ec,herb_efficacy,薄荷,疏散风热,5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
bcf2f3ce-27f7-430a-852c-f1ae18ed1920,herb_efficacy,荆芥,祛风解表,5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
8f74cfc9-4782-49ce-93af-1fb555b0533b,herb_efficacy,羌活,祛风胜湿,5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
fcb71c02-7a23-469e-8b2d-a6d7be0e2fe9,herb_efficacy,防风,"祛风止痉,解表",5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
aacaad4d-d18c-46b9-ad63-49888360af6d,herb_efficacy,白芷,祛风止痛,5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
d8279336-8d74-4ee4-8c51-4f4e516916e6,herb_efficacy,川芎,"活血行气,祛风止痛",5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
5e0784ae-9153-4223-82be-8bfedb404047,herb_efficacy,柴胡,"疏肝解郁,和解少阳",5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
4c925c71-3c14-4b07-8eee-50eb4dd49454,herb_efficacy,半夏,"燥湿化痰,降逆止呕",5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
119803de-8d02-408a-a94c-155be10214fd,herb_efficacy,陈皮,理气健脾,5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
d71357b0-d450-4090-83e7-3eb6174da58f,herb_efficacy,砂仁,"化湿行气,温中止泻",5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
b2dce69d-182a-48be-bc32-6be0d76daa6d,herb_efficacy,薏苡仁,健脾渗湿,5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
2b4925a1-7148-41c3-983f-4c9107db16f9,herb_efficacy,泽泻,利水渗湿,5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
61da2009-dcf1-4667-9536-d7f48644e7ae,herb_efficacy,车前子,利尿通淋,5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
0803df25-4416-4a3b-b226-fc17d8a0e141,herb_efficacy,木通,利尿通淋,5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
fb750242-4b0a-4b0f-891a-f565fe91aafa,herb_efficacy,牛蒡子,"疏散风热,解毒利咽",5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
d140defe-0459-49d3-8275-6bc139f1d1a5,herb_efficacy,桔梗,宣肺利咽,5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
3f5fe9d8-7968-4507-a799-ad1f64e2d44f,herb_efficacy,佩兰,化湿醒脾,5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
c7bdb10d-4712-489c-bcf0-e7b2a4949679,herb_efficacy,苍术,燥湿健脾,5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
d20db534-5f1e-446f-9f87-56577ca37858,herb_efficacy,厚朴,行气消胀,5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
c974af94-8fc9-4c40-aacc-f77024bb9075,herb_efficacy,石膏,清热泻火,5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
cf0da9db-9d6f-4b4e-8c9a-0c30b0bcfb52,herb_efficacy,知母,清热滋阴,5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
31b3c884-0241-4cc0-8e4d-5435f6cee948,herb_efficacy,牡丹皮,清热凉血,5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
6c730c8b-717e-4597-9a02-0f1359751159,herb_efficacy,生地黄,清热凉血,5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
3349c1ba-3068-46e0-8507-48afc10926eb,herb_efficacy,熟地黄,滋阴补血,5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
daebe3cb-a472-4bf4-912a-656be94c824e,herb_efficacy,麦冬,养阴润肺,5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
14ba36ad-21bc-4af6-b11d-53355c7629ff,herb_efficacy,天冬,养阴清热,5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
0c99c48c-41ce-4cd4-b9a8-1699faa5efbf,herb_efficacy,枸杞子,滋补肝肾,5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
d838990e-d431-4674-ac58-5d14efc5d0de,herb_efficacy,山药,补脾养胃,5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
c7c081fa-22eb-4109-b471-8a057b027d5d,herb_efficacy,山楂,消食化滞,5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
ca3abfbd-2dd7-4c2c-a9a6-c489a3b1abf1,herb_efficacy,菊花,"疏风清热,平肝明目",5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
b9293ddf-1af2-4c31-b3f4-c2dce1d3a694,herb_efficacy,葛根,"解肌发表,升阳止泻",5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
ca3337b7-46cf-4859-a843-b97626bb8fe3,herb_efficacy,紫苏叶,"解表散寒,行气和胃",5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
35b1b466-19be-44ed-9e7b-4f7ff83ab623,herb_efficacy,藿香,化湿解暑,5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
fc91d258-b029-4fe3-9852-648cce967e69,herb_efficacy,大黄,泻下攻积,5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
59628599-276f-4153-b782-7ee41b313080,herb_efficacy,芒硝,"软坚散结,润燥泻下",5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
5ef35c08-7acc-4ded-b074-5de17cc49050,herb_efficacy,桃仁,活血祛瘀,5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
e5452efd-1de4-4be6-bccf-ad89981147ed,herb_efficacy,乳香,活血止痛,5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
ed2629d7-41b8-4738-bd23-773f8fa6e2d0,herb_efficacy,没药,活血止痛,5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
54ccd3d7-0614-48ee-970d-8288e39b2beb,herb_efficacy,牛膝,"补肝肾,引血下行",5,中医世家·中药材(中国药典)索引|https://www.zysj.com.cn/zhongyaocai/index_1.html,主要功效（中国药典条目常见功用表述综合）,药材
